"stock","sppFAO","area","desc","areaType"
"ocz.27.nea","OCZ","27.8.d","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.8.e","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.9.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.9.b","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"ocz.27.nea","OCZ","27.3.a.21","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.9.a.n","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.9.a.s","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.9.a.c.n","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_AreaUnit                   "
"ocz.27.nea","OCZ","27.9.a.c.s","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_AreaUnit                   "
"ocz.27.nea","OCZ","27.3.a.20","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.9.a.s.a","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_AreaUnit                   "
"ocz.27.nea","OCZ","27.9.a.s.c","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_AreaUnit                   "
"ocz.27.nea","OCZ","27.2.a.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.2.a.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.9.b.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.9.b.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.5.a.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.5.a.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.6.b.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.6.b.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.7.c.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.7.c.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.7.j.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.7.j.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.7.k.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.7.k.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.8.d.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.8.d.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.8.e.1","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.8.e.2","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"ocz.27.nea","OCZ","27.9.a.c","Octopuses (Octopus) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"omz.27.nea","OMZ","27.4","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"omz.27.nea","OMZ","27.4.a","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.5","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"omz.27.nea","OMZ","27.6","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"omz.27.nea","OMZ","27.7","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"omz.27.nea","OMZ","27.8","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"omz.27.nea","OMZ","27.9","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"omz.27.nea","OMZ","27.2.a","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.3.a","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.4.b","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.4.c","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.5.a","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.5.b","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.6.a","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.6.b","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.a","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.d","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.e","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.f","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.5.b.1","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"omz.27.nea","OMZ","27.5.b.2","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"omz.27.nea","OMZ","27.7.b","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.c","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.g","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.h","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.j","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.7.k","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.8.a","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.8.b","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.8.c","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.8.d","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.8.e","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.9.a","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.9.b","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"omz.27.nea","OMZ","27.3.a.21","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
